81.50,-29.50,9999.000,20.863
82.50,-29.50,9999.000,11.269
83.50,-29.50,9999.000,8.465
84.50,-29.50,9999.000,19.338
85.50,-29.50,9999.000,9999.000
86.50,-29.50,9999.000,30.163
87.50,-29.50,9999.000,9999.000
88.50,-29.50,9999.000,-51.372
89.50,-29.50,9999.000,-78.137
90.50,-29.50,9999.000,-71.724
91.50,-29.50,9999.000,-32.306
92.50,-29.50,9999.000,-17.665
93.50,-29.50,9999.000,-20.127
94.50,-29.50,9999.000,-2.740
95.50,-29.50,9999.000,-0.190
96.50,-29.50,9999.000,9.311
97.50,-29.50,9999.000,11.425
98.50,-29.50,9999.000,57.079
99.50,-29.50,9999.000,117.225
100.50,-29.50,9999.000,73.242
101.50,-29.50,9999.000,10.953
102.50,-29.50,9999.000,9999.000
103.50,-29.50,9999.000,9999.000
104.50,-29.50,9999.000,9999.000
105.50,-29.50,9999.000,9999.000
106.50,-29.50,9999.000,9999.000
107.50,-29.50,9999.000,-61.557
108.50,-29.50,9999.000,14.251
109.50,-29.50,9999.000,25.664
110.50,-29.50,9999.000,35.302
111.50,-29.50,9999.000,38.955
112.50,-29.50,9999.000,9999.000
113.50,-29.50,9999.000,9999.000
114.50,-29.50,9999.000,9999.000
115.50,-29.50,9999.000,9999.000
116.50,-29.50,9999.000,9999.000
117.50,-29.50,9999.000,9999.000
118.50,-29.50,9999.000,9999.000
119.50,-29.50,9999.000,9999.000
30.50,-28.50,9999.000,9999.000
31.50,-28.50,9999.000,9999.000
32.50,-28.50,-66.309,9999.000
33.50,-28.50,-53.317,-62.369
34.50,-28.50,-16.415,-36.527
35.50,-28.50,-27.659,-17.421
36.50,-28.50,-16.841,50.897
37.50,-28.50,0.364,70.620
38.50,-28.50,-33.156,56.808
39.50,-28.50,-6.889,14.655
40.50,-28.50,-11.102,-13.148
41.50,-28.50,-32.949,-7.787
42.50,-28.50,-40.334,15.776
43.50,-28.50,-35.124,38.632
44.50,-28.50,-7.760,34.445
45.50,-28.50,9999.000,9999.000
46.50,-28.50,9999.000,9999.000
47.50,-28.50,9999.000,9999.000
48.50,-28.50,9999.000,9999.000
49.50,-28.50,9999.000,9999.000
50.50,-28.50,9999.000,9999.000
51.50,-28.50,9999.000,9999.000
52.50,-28.50,9999.000,9999.000
53.50,-28.50,9999.000,9999.000
54.50,-28.50,29.440,-30.597
55.50,-28.50,2.478,-0.328
56.50,-28.50,60.348,-48.502
57.50,-28.50,36.355,-10.660
58.50,-28.50,31.895,36.538
59.50,-28.50,4.769,-0.375
60.50,-28.50,25.961,29.897
61.50,-28.50,103.724,16.036
62.50,-28.50,9999.000,-37.519
63.50,-28.50,9999.000,-52.797
64.50,-28.50,9999.000,-34.246
65.50,-28.50,135.908,-17.020
66.50,-28.50,120.258,-22.947
67.50,-28.50,118.882,-9.972
68.50,-28.50,117.488,13.884
69.50,-28.50,96.990,35.946
70.50,-28.50,98.293,5.850
71.50,-28.50,100.127,-42.829
72.50,-28.50,121.061,-49.104
73.50,-28.50,115.347,-21.292
74.50,-28.50,67.421,4.394
75.50,-28.50,65.682,29.236
76.50,-28.50,90.206,69.432
77.50,-28.50,83.673,32.473
78.50,-28.50,94.460,-39.888
79.50,-28.50,64.285,-29.718
80.50,-28.50,54.743,7.731
81.50,-28.50,71.449,1.266
82.50,-28.50,61.789,3.669
83.50,-28.50,54.959,23.161
84.50,-28.50,44.182,45.969
85.50,-28.50,38.996,20.794
86.50,-28.50,9999.000,3.950
87.50,-28.50,45.384,16.351
88.50,-28.50,36.981,-51.963
89.50,-28.50,49.669,-91.577
90.50,-28.50,41.204,-43.657
91.50,-28.50,23.184,-18.374
92.50,-28.50,22.405,-12.351
93.50,-28.50,5.811,1.706
94.50,-28.50,3.210,-0.490
95.50,-28.50,4.703,-2.720
96.50,-28.50,7.086,-2.511
97.50,-28.50,17.382,28.861
98.50,-28.50,16.915,15.438
99.50,-28.50,64.717,4.832
100.50,-28.50,120.038,81.750
101.50,-28.50,116.458,111.579
102.50,-28.50,116.009,50.924
103.50,-28.50,9999.000,6.360
104.50,-28.50,9999.000,-44.174
105.50,-28.50,9999.000,-68.971
106.50,-28.50,81.707,-46.051
107.50,-28.50,25.554,-25.003
108.50,-28.50,19.998,-4.980
109.50,-28.50,45.947,21.880
110.50,-28.50,43.711,31.851
111.50,-28.50,46.841,26.124
112.50,-28.50,21.898,9999.000
113.50,-28.50,9999.000,9999.000
114.50,-28.50,9999.000,9999.000
115.50,-28.50,9999.000,9999.000
116.50,-28.50,9999.000,9999.000
117.50,-28.50,9999.000,9999.000
118.50,-28.50,9999.000,9999.000
119.50,-28.50,9999.000,9999.000
30.50,-27.50,9999.000,9999.000
31.50,-27.50,9999.000,9999.000
32.50,-27.50,9999.000,9999.000
33.50,-27.50,-100.550,-130.920
34.50,-27.50,-75.621,-39.853
35.50,-27.50,-76.157,28.750
36.50,-27.50,-63.592,26.819
37.50,-27.50,-33.327,42.308
38.50,-27.50,-9.296,35.239
39.50,-27.50,21.201,6.769
40.50,-27.50,-7.400,11.276
41.50,-27.50,-18.594,7.381
42.50,-27.50,-21.728,1.634
43.50,-27.50,0.710,7.032
44.50,-27.50,-14.204,29.989
45.50,-27.50,5.450,9999.000
46.50,-27.50,9999.000,9999.000
47.50,-27.50,9999.000,9999.000
48.50,-27.50,9999.000,9999.000
49.50,-27.50,9999.000,9999.000
50.50,-27.50,9999.000,9999.000
51.50,-27.50,9999.000,9999.000
52.50,-27.50,9999.000,9999.000
53.50,-27.50,67.533,9999.000
54.50,-27.50,107.033,-1.518
55.50,-27.50,107.519,-47.883
56.50,-27.50,106.168,-49.835
57.50,-27.50,43.808,1.987
58.50,-27.50,44.109,34.714
59.50,-27.50,59.705,6.594
60.50,-27.50,96.700,-84.687
61.50,-27.50,123.321,-37.606
62.50,-27.50,110.213,23.237
63.50,-27.50,87.363,-35.633
64.50,-27.50,59.174,-56.268
65.50,-27.50,72.274,-17.858
66.50,-27.50,59.428,4.119
67.50,-27.50,47.776,26.636
68.50,-27.50,48.945,34.507
69.50,-27.50,47.399,8.204
70.50,-27.50,69.850,-4.276
71.50,-27.50,55.415,-38.748
72.50,-27.50,47.389,-21.410
73.50,-27.50,25.520,27.565
74.50,-27.50,15.169,15.653
75.50,-27.50,5.236,4.359
76.50,-27.50,27.951,12.567
77.50,-27.50,64.772,-1.315
78.50,-27.50,74.656,-11.302
79.50,-27.50,46.967,1.314
80.50,-27.50,46.995,-10.008
81.50,-27.50,52.727,13.623
82.50,-27.50,46.707,31.005
83.50,-27.50,34.463,29.371
84.50,-27.50,26.708,38.832
85.50,-27.50,68.735,3.475
86.50,-27.50,36.932,24.121
87.50,-27.50,35.934,33.338
88.50,-27.50,54.144,-58.750
89.50,-27.50,25.422,-86.683
90.50,-27.50,3.748,-44.197
91.50,-27.50,7.620,-11.904
92.50,-27.50,-5.507,1.755
93.50,-27.50,0.704,1.302
94.50,-27.50,0.703,-1.576
95.50,-27.50,1.531,-4.715
96.50,-27.50,2.711,-5.029
97.50,-27.50,4.260,0.504
98.50,-27.50,31.399,4.583
99.50,-27.50,17.365,2.524
100.50,-27.50,33.274,16.361
101.50,-27.50,89.468,16.155
102.50,-27.50,133.118,11.568
103.50,-27.50,134.106,37.650
104.50,-27.50,121.111,26.845
105.50,-27.50,70.370,-9.095
106.50,-27.50,51.625,-2.250
107.50,-27.50,14.044,7.477
108.50,-27.50,21.907,-8.846
109.50,-27.50,25.753,-0.771
110.50,-27.50,64.958,35.898
111.50,-27.50,39.413,66.176
112.50,-27.50,-17.135,72.141
113.50,-27.50,9999.000,9999.000
114.50,-27.50,9999.000,9999.000
115.50,-27.50,9999.000,9999.000
116.50,-27.50,9999.000,9999.000
117.50,-27.50,9999.000,9999.000
118.50,-27.50,9999.000,9999.000
119.50,-27.50,9999.000,9999.000
30.50,-26.50,9999.000,9999.000
31.50,-26.50,9999.000,9999.000
32.50,-26.50,9999.000,9999.000
33.50,-26.50,-70.212,9999.000
34.50,-26.50,-114.118,-66.565
35.50,-26.50,-61.249,-32.203
36.50,-26.50,-32.719,3.921
37.50,-26.50,-27.144,11.374
38.50,-26.50,3.043,-3.398
39.50,-26.50,4.629,13.198
40.50,-26.50,-4.725,32.210
41.50,-26.50,-16.203,8.391
42.50,-26.50,-15.978,-5.755
43.50,-26.50,-18.970,31.868
44.50,-26.50,-34.440,30.691
45.50,-26.50,9999.000,9999.000
46.50,-26.50,9999.000,9999.000
47.50,-26.50,9999.000,9999.000
48.50,-26.50,9999.000,9999.000
49.50,-26.50,9999.000,9999.000
50.50,-26.50,9999.000,9999.000
51.50,-26.50,9999.000,9999.000
52.50,-26.50,9999.000,-76.460
53.50,-26.50,101.587,-150.486
54.50,-26.50,125.632,-78.368
55.50,-26.50,130.393,0.656
56.50,-26.50,84.778,22.740
57.50,-26.50,62.098,60.568
58.50,-26.50,70.136,19.987
59.50,-26.50,98.066,-61.208
60.50,-26.50,74.977,-42.166
61.50,-26.50,18.738,1.213
62.50,-26.50,38.533,2.179
63.50,-26.50,37.710,3.577
64.50,-26.50,9.886,-18.514
65.50,-26.50,3.189,-18.168
66.50,-26.50,3.411,4.230
67.50,-26.50,4.239,1.651
68.50,-26.50,27.270,15.016
69.50,-26.50,36.947,13.573
70.50,-26.50,19.878,-3.125
71.50,-26.50,18.077,-19.003
72.50,-26.50,-4.915,-16.996
73.50,-26.50,13.501,14.899
74.50,-26.50,23.900,28.069
75.50,-26.50,25.915,15.921
76.50,-26.50,13.886,4.068
77.50,-26.50,32.588,-19.906
78.50,-26.50,19.802,-21.299
79.50,-26.50,19.997,0.779
80.50,-26.50,19.321,1.458
81.50,-26.50,8.947,1.663
82.50,-26.50,30.419,24.972
83.50,-26.50,21.337,47.448
84.50,-26.50,34.240,8.643
85.50,-26.50,48.067,10.013
86.50,-26.50,23.925,42.078
87.50,-26.50,47.535,-2.731
88.50,-26.50,41.131,-42.413
89.50,-26.50,13.575,-37.893
90.50,-26.50,-9.158,-25.260
91.50,-26.50,-13.088,-8.592
92.50,-26.50,-5.225,-4.973
93.50,-26.50,-5.380,-5.390
94.50,-26.50,-0.129,-1.471
95.50,-26.50,-0.894,-5.178
96.50,-26.50,-0.883,-5.793
97.50,-26.50,-0.162,-2.866
98.50,-26.50,3.394,1.059
99.50,-26.50,4.508,2.907
100.50,-26.50,3.562,2.471
101.50,-26.50,17.291,1.717
102.50,-26.50,17.083,1.859
103.50,-26.50,26.901,20.564
104.50,-26.50,42.441,27.313
105.50,-26.50,42.872,7.921
106.50,-26.50,34.156,16.774
107.50,-26.50,40.701,8.108
108.50,-26.50,40.459,-18.769
109.50,-26.50,39.617,-26.806
110.50,-26.50,46.597,17.652
111.50,-26.50,41.539,122.363
112.50,-26.50,-26.531,112.465
113.50,-26.50,9999.000,9999.000
114.50,-26.50,9999.000,9999.000
115.50,-26.50,9999.000,9999.000
116.50,-26.50,9999.000,9999.000
117.50,-26.50,9999.000,9999.000
118.50,-26.50,9999.000,9999.000
119.50,-26.50,9999.000,9999.000
30.50,-25.50,9999.000,9999.000
31.50,-25.50,9999.000,9999.000
32.50,-25.50,9999.000,9999.000
33.50,-25.50,9999.000,9999.000
34.50,-25.50,9999.000,-52.299
35.50,-25.50,-47.346,-63.167
36.50,-25.50,-4.922,-10.894
37.50,-25.50,-3.926,3.528
38.50,-25.50,-3.352,0.658
39.50,-25.50,-7.072,16.056
40.50,-25.50,1.178,35.807
41.50,-25.50,-9.473,20.703
42.50,-25.50,-26.511,4.899
43.50,-25.50,-35.282,28.611
44.50,-25.50,9999.000,9999.000
45.50,-25.50,9999.000,9999.000
46.50,-25.50,9999.000,9999.000
47.50,-25.50,9999.000,9999.000
48.50,-25.50,9999.000,9999.000
49.50,-25.50,9999.000,9999.000
50.50,-25.50,9999.000,9999.000
51.50,-25.50,61.599,-115.942
52.50,-25.50,125.343,-135.156
53.50,-25.50,65.813,-56.628
54.50,-25.50,6.937,-34.678
55.50,-25.50,18.391,-3.558
56.50,-25.50,17.883,25.896
57.50,-25.50,29.588,18.907
58.50,-25.50,68.197,-4.712
59.50,-25.50,49.909,1.391
60.50,-25.50,1.780,1.829
61.50,-25.50,3.066,2.211
62.50,-25.50,1.080,2.707
63.50,-25.50,1.375,-4.664
64.50,-25.50,16.325,-19.668
65.50,-25.50,-4.537,-11.387
66.50,-25.50,4.055,3.135
67.50,-25.50,5.541,0.678
68.50,-25.50,-2.879,-1.187
69.50,-25.50,1.547,17.135
70.50,-25.50,-3.865,17.162
71.50,-25.50,-11.706,-12.373
72.50,-25.50,-17.846,-17.313
73.50,-25.50,-22.239,-4.034
74.50,-25.50,-4.155,2.243
75.50,-25.50,11.180,16.094
76.50,-25.50,12.488,5.583
77.50,-25.50,15.769,-8.180
78.50,-25.50,0.688,2.546
79.50,-25.50,-0.082,1.938
80.50,-25.50,0.107,2.140
81.50,-25.50,1.012,1.615
82.50,-25.50,-7.947,18.453
83.50,-25.50,6.959,26.571
84.50,-25.50,23.777,10.236
85.50,-25.50,2.733,15.507
86.50,-25.50,19.110,26.036
87.50,-25.50,17.372,15.381
88.50,-25.50,7.650,-22.929
89.50,-25.50,-9.768,-33.620
90.50,-25.50,-24.624,-15.968
91.50,-25.50,-28.662,-17.065
92.50,-25.50,-14.951,-7.002
93.50,-25.50,-20.762,-4.479
94.50,-25.50,-11.684,-6.812
95.50,-25.50,-8.113,-4.104
96.50,-25.50,-8.886,-6.141
97.50,-25.50,-8.899,-4.379
98.50,-25.50,-0.795,-0.533
99.50,-25.50,-0.062,2.467
100.50,-25.50,0.354,2.567
101.50,-25.50,0.673,1.503
102.50,-25.50,1.522,1.158
103.50,-25.50,2.640,10.566
104.50,-25.50,12.707,9.957
105.50,-25.50,20.333,-0.073
106.50,-25.50,20.763,0.121
107.50,-25.50,36.247,0.643
108.50,-25.50,35.908,-8.078
109.50,-25.50,25.676,-7.860
110.50,-25.50,8.701,35.631
111.50,-25.50,14.141,153.726
112.50,-25.50,-3.756,9999.000
113.50,-25.50,9999.000,9999.000
114.50,-25.50,9999.000,9999.000
115.50,-25.50,9999.000,9999.000
116.50,-25.50,9999.000,9999.000
117.50,-25.50,9999.000,9999.000
118.50,-25.50,9999.000,9999.000
119.50,-25.50,9999.000,9999.000
30.50,-24.50,9999.000,9999.000
31.50,-24.50,9999.000,9999.000
32.50,-24.50,9999.000,9999.000
33.50,-24.50,9999.000,9999.000
34.50,-24.50,9999.000,9999.000
35.50,-24.50,-53.127,9999.000
36.50,-24.50,5.841,-45.387
37.50,-24.50,9.537,10.245
38.50,-24.50,-0.752,-0.008
39.50,-24.50,-0.135,8.797
40.50,-24.50,-11.065,36.825
41.50,-24.50,-12.648,40.470
42.50,-24.50,9999.000,23.354
43.50,-24.50,9999.000,9999.000
44.50,-24.50,9999.000,9999.000
45.50,-24.50,9999.000,9999.000
46.50,-24.50,9999.000,9999.000
47.50,-24.50,9999.000,9999.000
48.50,-24.50,9999.000,9999.000
49.50,-24.50,9999.000,9999.000
50.50,-24.50,37.456,-44.655
51.50,-24.50,101.061,-121.363
52.50,-24.50,20.972,-85.718
53.50,-24.50,10.068,-24.158
54.50,-24.50,-17.768,-28.826
55.50,-24.50,-23.309,-11.794
56.50,-24.50,-4.003,11.288
57.50,-24.50,9.280,6.691
58.50,-24.50,10.110,-2.034
59.50,-24.50,9.583,11.003
60.50,-24.50,8.799,8.822
61.50,-24.50,-1.263,2.083
62.50,-24.50,15.504,4.236
63.50,-24.50,16.602,-13.608
64.50,-24.50,10.335,-12.848
65.50,-24.50,-3.933,-5.227
66.50,-24.50,-5.887,-7.021
67.50,-24.50,-10.899,9.659
68.50,-24.50,-2.875,20.446
69.50,-24.50,-21.113,15.489
70.50,-24.50,-16.578,11.812
71.50,-24.50,-16.076,-4.159
72.50,-24.50,-31.550,-5.968
73.50,-24.50,-45.857,0.146
74.50,-24.50,-35.629,-8.424
75.50,-24.50,-30.508,-2.140
76.50,-24.50,0.787,-0.931
77.50,-24.50,-9.652,-7.602
78.50,-24.50,-7.274,-4.454
79.50,-24.50,0.464,1.487
80.50,-24.50,2.816,0.295
81.50,-24.50,-3.184,10.947
82.50,-24.50,-2.706,19.641
83.50,-24.50,-6.001,14.016
84.50,-24.50,-3.835,13.968
85.50,-24.50,-13.631,15.921
86.50,-24.50,-1.379,27.825
87.50,-24.50,7.330,10.184
88.50,-24.50,20.373,-13.918
89.50,-24.50,-3.289,-3.278
90.50,-24.50,-10.505,-5.174
91.50,-24.50,-18.893,-20.128
92.50,-24.50,-28.223,-14.275
93.50,-24.50,-13.269,-9.431
94.50,-24.50,-20.043,-15.987
95.50,-24.50,-22.534,-8.671
96.50,-24.50,-7.159,-5.233
97.50,-24.50,-8.279,-12.264
98.50,-24.50,-18.172,-8.962
99.50,-24.50,-10.621,1.766
100.50,-24.50,-9.670,1.776
101.50,-24.50,-15.264,0.483
102.50,-24.50,-13.998,-0.277
103.50,-24.50,-6.436,9.000
104.50,-24.50,3.467,8.717
105.50,-24.50,4.094,-0.809
106.50,-24.50,4.557,-0.407
107.50,-24.50,13.926,-8.698
108.50,-24.50,14.261,-7.800
109.50,-24.50,5.874,2.673
110.50,-24.50,4.961,31.839
111.50,-24.50,36.283,143.698
112.50,-24.50,94.648,9999.000
113.50,-24.50,9999.000,9999.000
114.50,-24.50,9999.000,9999.000
115.50,-24.50,9999.000,9999.000
116.50,-24.50,9999.000,9999.000
117.50,-24.50,9999.000,9999.000
118.50,-24.50,9999.000,9999.000
119.50,-24.50,9999.000,9999.000
30.50,-23.50,9999.000,9999.000
31.50,-23.50,9999.000,9999.000
32.50,-23.50,9999.000,9999.000
33.50,-23.50,9999.000,9999.000
34.50,-23.50,9999.000,9999.000
35.50,-23.50,-34.466,9999.000
36.50,-23.50,-41.742,-82.640
37.50,-23.50,3.383,11.226
38.50,-23.50,10.250,11.667
39.50,-23.50,-29.164,28.756
40.50,-23.50,-61.162,52.241
41.50,-23.50,-37.090,9999.000
42.50,-23.50,9999.000,9999.000
43.50,-23.50,9999.000,9999.000
44.50,-23.50,9999.000,9999.000
45.50,-23.50,9999.000,9999.000
46.50,-23.50,9999.000,9999.000
47.50,-23.50,9999.000,9999.000
48.50,-23.50,9999.000,9999.000
49.50,-23.50,26.519,-21.822
50.50,-23.50,54.765,-101.539
51.50,-23.50,57.685,-104.507
52.50,-23.50,2.464,-40.427
53.50,-23.50,11.701,-16.240
54.50,-23.50,-3.823,1.002
55.50,-23.50,-15.438,-19.391
56.50,-23.50,-30.431,-9.441
57.50,-23.50,-15.051,4.086
58.50,-23.50,1.344,-5.350
59.50,-23.50,1.779,2.965
60.50,-23.50,8.032,14.242
61.50,-23.50,4.658,-5.255
62.50,-23.50,16.211,-17.384
63.50,-23.50,18.387,0.907
64.50,-23.50,5.327,2.388
65.50,-23.50,3.080,6.296
66.50,-23.50,-6.201,11.232
67.50,-23.50,-12.041,-2.695
68.50,-23.50,-38.816,10.322
69.50,-23.50,-57.235,33.749
70.50,-23.50,-77.154,12.524
71.50,-23.50,-44.034,3.831
72.50,-23.50,-30.695,15.377
73.50,-23.50,-24.972,0.339
74.50,-23.50,-30.185,-15.023
75.50,-23.50,-48.094,-24.196
76.50,-23.50,-25.249,-17.720
77.50,-23.50,-11.839,0.450
78.50,-23.50,-13.126,-8.766
79.50,-23.50,6.101,-9.384
80.50,-23.50,0.015,6.411
81.50,-23.50,-1.184,7.979
82.50,-23.50,-0.751,22.803
83.50,-23.50,-1.580,29.515
84.50,-23.50,-4.222,19.530
85.50,-23.50,-21.441,13.693
86.50,-23.50,-13.596,3.895
87.50,-23.50,5.373,-8.324
88.50,-23.50,6.695,-12.323
89.50,-23.50,3.129,-0.708
90.50,-23.50,2.973,0.728
91.50,-23.50,-2.612,1.960
92.50,-23.50,-17.140,-13.818
93.50,-23.50,-21.268,-14.036
94.50,-23.50,-31.916,3.268
95.50,-23.50,-40.929,-18.973
96.50,-23.50,-25.563,-22.691
97.50,-23.50,-26.154,7.836
98.50,-23.50,-27.799,2.090
99.50,-23.50,-26.596,-7.020
100.50,-23.50,-34.541,7.993
101.50,-23.50,-33.283,6.505
102.50,-23.50,-23.522,-8.781
103.50,-23.50,-30.910,-8.578
104.50,-23.50,-13.687,-1.361
105.50,-23.50,-13.498,-1.314
106.50,-23.50,-13.094,-11.021
107.50,-23.50,-12.824,-10.320
108.50,-23.50,-2.727,0.547
109.50,-23.50,5.918,2.194
110.50,-23.50,6.493,3.376
111.50,-23.50,33.619,61.640
112.50,-23.50,73.101,9999.000
113.50,-23.50,9999.000,9999.000
114.50,-23.50,9999.000,9999.000
115.50,-23.50,9999.000,9999.000
116.50,-23.50,9999.000,9999.000
117.50,-23.50,9999.000,9999.000
118.50,-23.50,9999.000,9999.000
119.50,-23.50,9999.000,9999.000
30.50,-22.50,9999.000,9999.000
31.50,-22.50,9999.000,9999.000
32.50,-22.50,9999.000,9999.000
33.50,-22.50,9999.000,9999.000
34.50,-22.50,9999.000,9999.000
35.50,-22.50,8.833,9999.000
36.50,-22.50,-59.803,-91.132
37.50,-22.50,-57.818,-47.704
38.50,-22.50,-44.844,36.701
39.50,-22.50,-69.976,89.931
40.50,-22.50,-21.861,48.243
41.50,-22.50,-10.297,9999.000
42.50,-22.50,9999.000,9999.000
43.50,-22.50,9999.000,9999.000
44.50,-22.50,9999.000,9999.000
45.50,-22.50,9999.000,9999.000
46.50,-22.50,9999.000,9999.000
47.50,-22.50,9999.000,9999.000
48.50,-22.50,16.301,9999.000
49.50,-22.50,44.865,-61.596
50.50,-22.50,35.337,-82.811
51.50,-22.50,-7.153,-70.545
52.50,-22.50,-14.016,-39.626
53.50,-22.50,-25.032,-18.694
54.50,-22.50,-25.444,-0.157
55.50,-22.50,-29.739,17.422
56.50,-22.50,-56.254,11.611
57.50,-22.50,-39.569,-28.696
58.50,-22.50,-3.059,-21.152
59.50,-22.50,-4.092,4.201
60.50,-22.50,-3.780,6.169
61.50,-22.50,2.788,-7.001
62.50,-22.50,-4.842,-10.962
63.50,-22.50,-2.544,-2.249
64.50,-22.50,0.133,3.551
65.50,-22.50,-9.025,7.424
66.50,-22.50,-23.472,9.560
67.50,-22.50,-36.174,47.093
68.50,-22.50,-84.698,72.795
69.50,-22.50,-84.891,59.771
70.50,-22.50,-102.013,-2.281
71.50,-22.50,-111.946,-56.837
72.50,-22.50,-93.859,-27.869
73.50,-22.50,-59.747,-0.420
74.50,-22.50,-69.364,17.087
75.50,-22.50,-64.043,-7.851
76.50,-22.50,-58.701,-41.882
77.50,-22.50,-29.854,-21.787
78.50,-22.50,-0.327,-24.988
79.50,-22.50,-7.284,-13.234
80.50,-22.50,0.311,8.531
81.50,-22.50,8.463,12.549
82.50,-22.50,-2.475,21.409
83.50,-22.50,-0.315,18.874
84.50,-22.50,-2.570,37.309
85.50,-22.50,-16.838,27.565
86.50,-22.50,-6.113,-0.544
87.50,-22.50,-2.101,-12.015
88.50,-22.50,-2.561,-12.324
89.50,-22.50,-3.927,0.699
90.50,-22.50,-4.046,0.952
91.50,-22.50,-13.081,1.201
92.50,-22.50,-20.665,5.805
93.50,-22.50,-46.644,6.600
94.50,-22.50,-50.096,5.111
95.50,-22.50,-54.354,-16.420
96.50,-22.50,-74.425,-22.249
97.50,-22.50,-56.245,-10.567
98.50,-22.50,-26.095,-9.066
99.50,-22.50,-40.788,9.488
100.50,-22.50,-31.925,9.437
101.50,-22.50,-21.094,-11.912
102.50,-22.50,-38.027,-2.971
103.50,-22.50,-45.426,-1.487
104.50,-22.50,-54.060,-10.334
105.50,-22.50,-31.388,-1.531
106.50,-22.50,-14.216,-1.194
107.50,-22.50,-23.802,-20.976
108.50,-22.50,-23.691,-29.464
109.50,-22.50,-23.470,-7.545
110.50,-22.50,-22.429,2.740
111.50,-22.50,-69.457,78.248
112.50,-22.50,-57.889,164.622
113.50,-22.50,9999.000,9999.000
114.50,-22.50,9999.000,9999.000
115.50,-22.50,9999.000,9999.000
116.50,-22.50,9999.000,9999.000
117.50,-22.50,9999.000,9999.000
118.50,-22.50,9999.000,9999.000
119.50,-22.50,9999.000,9999.000
30.50,-21.50,9999.000,9999.000
31.50,-21.50,9999.000,9999.000
32.50,-21.50,9999.000,9999.000
33.50,-21.50,9999.000,9999.000
34.50,-21.50,9999.000,9999.000
35.50,-21.50,0.170,9999.000
36.50,-21.50,-16.606,-13.821
37.50,-21.50,-42.757,-4.749
38.50,-21.50,-59.429,26.155
39.50,-21.50,-19.708,5.045
40.50,-21.50,24.101,-10.954
41.50,-21.50,26.880,28.017
42.50,-21.50,9999.000,9999.000
43.50,-21.50,9999.000,9999.000
44.50,-21.50,9999.000,9999.000
45.50,-21.50,9999.000,9999.000
46.50,-21.50,9999.000,9999.000
47.50,-21.50,9999.000,9999.000
48.50,-21.50,17.526,9999.000
49.50,-21.50,17.754,-44.764
50.50,-21.50,-6.519,-50.509
51.50,-21.50,-4.253,-56.684
52.50,-21.50,-24.021,-23.287
53.50,-21.50,-33.153,-4.590
54.50,-21.50,-33.259,6.356
55.50,-21.50,-50.580,13.782
56.50,-21.50,-32.751,0.908
57.50,-21.50,-66.871,-55.318
58.50,-21.50,-54.112,-45.551
59.50,-21.50,-69.956,3.989
60.50,-21.50,-71.401,7.552
61.50,-21.50,-69.582,-4.444
62.50,-21.50,-56.238,-12.658
63.50,-21.50,-27.849,-4.611
64.50,-21.50,-42.509,9.835
65.50,-21.50,-28.542,33.243
66.50,-21.50,-51.547,42.512
67.50,-21.50,-94.438,65.821
68.50,-21.50,-75.459,65.742
69.50,-21.50,-86.408,55.622
70.50,-21.50,-60.041,43.794
71.50,-21.50,9999.000,-5.042
72.50,-21.50,-131.375,-42.091
73.50,-21.50,-103.767,-27.126
74.50,-21.50,-95.465,-11.289
